topic,title,source,article_url,rank_within_feed,relative_popularity,timestamp,feed_count,composite_score
TECHNOLOGY,5 Gadgets That Will Instantly Upgrade Your Nintendo Switch 2 - SlashGear,SlashGear,https://news.google.com/rss/articles/CBMihAFBVV95cUxPTlE0NThmbzV2ZHRFVWlSNWlIMms3alpkMHBUNkR0UnhMbXd1c0JUTUZzWFhscXk5cWRscTlBY2E3YkFuc0tUcGIxU01mWGRLYW1rcGtDYm1tN2FIcHNyLWhIeks3N21TY2ZFeHJRQmp2b2NtMlpWNnItYWZhSVk4Yjhpb0M?oc=5,36,0.965,2026-03-16 09:06:36.297079,1,0.965
BUSINESS,Japan to release oil stocks as US says buy American - Reuters,Reuters,https://news.google.com/rss/articles/CBMingFBVV95cUxQc184dWNEaWxrZWJ2bTVqcXZEcDNlLV94RWRHZUVMQzVYalZmdTh2WVVZNVhlMXZHc1BacUpyNktJbkpTWC1laXpHYThhUm1ubFBhdXQtdnFmTXRtaGhRTnNyTDBMZ2h2T0JDR3FpXzkwT2pFRHU1NVZ4MDdBZmtWa3l5QTd3dWFyUXJuNFdiZEhpamEzZ3hMUW9GN1NaZw?oc=5,36,0.965,2026-03-16 09:06:35.280752,1,0.965
SCIENCE,Hubble and Euclid capture the final act of a dying star — and it's glorious: Space photo of the week - Live Science,Live Science,https://news.google.com/rss/articles/CBMiygFBVV95cUxPcmgtNFJTdVQzc1dnNVNmZ055RXBDWk9ITjVWaEhndUFtNHV6ZUkyNXZCbXpBVmtkYVR5QURZQ2d1MFZjMXd1cllJUll4ZHBQV3UtaXo4bEdVdU5ac0NfTFhiVlpaMDBKNjctZ0Njd2pQM2RmdTFUR2dZUmdaZ2xuN2FyQ0xkQnNtcmVJeE9qc3RTSG5YLVJ6c3pZekVHbXBlTVZ1VU9UbFN1M1daVEZqbmJfVDFFdVQ3a0lua1VPOHh2VFZINEtlNkdR?oc=5,36,0.965,2026-03-16 09:06:39.010643,1,0.965
TOP,"American Heart Association's New Cholesterol Guidelines Emphasise Earlier Screening, Lifetime Heart Risk Reduction - NDTV",NDTV,https://news.google.com/rss/articles/CBMi4wFBVV95cUxQR1NFbFpJVnpOWUQyU1ZBWi11Q0NsUjk0ZUpkbkV6QmowaE9iUS13empBRnkxa05zcHJfRlpia1BrYVFPTEJvTmM2eW14RElpXy1QakhwYTBCd1ZsYXd2b3pwcS1hdWx5NjdRMHZYQkhWMUFHaU5hcFQwZlhhRGhMNlFSN1N4RjUza0RpSl9xdG9ibFBNZ05qMlZfdTFWYkQ0RlFvbjJyZFRpWklyLTNwdHh2OUM2aHpXQVZ4VWpLcFowTkNFNk1iYlZMQzZ5X19CMVNyR2ZtZUJVa1NmeklMT0JLa9IB6wFBVV95cUxOamFHckZROHhWVWVqcVV5bzFtZExycENfSUw2dFpWQWRibWhyZEJGWjVjRkpyTU5fSjZ5cnpzTHJEdERtTllvU2JsZkR6d2IzbFBGUUwyOVRNT0RpT1dYeGFGWHNhUzVWdlBOYk54VXR6OVhycGNNcHBldVpydVBLSFFKMUp5bHo4VEVmNzRnUXp0S2M2akFIdlJFRjJJVkx4Q1RmRG92R2lvakJlN09TVXRQMnBtRkRyNkFxdEh4dl9QaDczRGc2WXkwZUp5Q0hQdndOME9xRnRrbXhBNWRvdW5YMTg1NUpJaDlv?oc=5,37,0.964,2026-03-16 09:06:34.898414,1,0.964
SCIENCE,Scientists Discovered a 300-Million-Year-Old Tropical Forest Preserved Under Volcanic Ash in China - The Daily Galaxy,The Daily Galaxy,https://news.google.com/rss/articles/CBMif0FVX3lxTFB3ZG14SXEtczJyTk1iYklHNG1hNUptYTk0Rmx5T1kzVktwZ0JMc1NOLVc4ZnNJd1RUa3VPN29RSUJXWmhEQzVLUUYxVnFPSG1LTGZUcGNBTndwZWdPZXcyellMa3REMnBZMl91bzJlY2xqQTFKNlpFTXhydWVSUDA?oc=5,37,0.964,2026-03-16 09:06:39.010646,1,0.964
BUSINESS,"Southwest Airlines Ends Chicago O’Hare Flights, And That’s Not Surprising - One Mile at a Time",One Mile at a Time,https://news.google.com/rss/articles/CBMihAFBVV95cUxPUWR2akRqMlNJbDFlQVhzaFNlMzBNMkFwNE1WTmE0cHpSQlVPX1Z0ZmlBYTdMczhsYko1SHMwSl9RQXBsLXVpQmlBTlUxeGJsN3l5US04dmdOZGhjeUZaelVoeGs5QThxWUhwUk5xSGRsT3RMbEdwazRxdTR6NWVxd0ZUaGE?oc=5,37,0.964,2026-03-16 09:06:35.280756,1,0.964
ARTS,Why Interior Design Magazines Are Booming - The New York Times,The New York Times,https://news.google.com/rss/articles/CBMigwFBVV95cUxQQ2Q4bHlqMFNKdGFlT0ZLdWh6Z3RYN2ZJcFlxS05LVWFKT2s0VVZfTXhRaHJVR0NwdnNJc2t1NTk3eWdpMkViQzhBZWlVdEF5MGtCM2tYdXR1S2NjdW5RZG5zM0VEV1RCREdvSmlHYjdrZldINlZRUlR5N2Y5ZVo5bFpuWQ?oc=5,37,0.964,2026-03-16 09:06:37.439575,1,0.964
TECHNOLOGY,Google Zero-Day Alert For 3.5 Billion Chrome Users—Attacks Underway - Forbes,Forbes,https://news.google.com/rss/articles/CBMiuwFBVV95cUxOeUxUNURFaEY3YmlvcWh4YXlBTUNFLXZhY19oZmRrbVlHOW5kUENxb0J3TFE1SWRGa3ZMeFVTS3pDcWdOZWVwcGNkdWZWRHVGclF6czFTaDVJOWJfTi1tRWc2SDRIRFpnYmZJWF9UTnlmc25DTnBSU05ia2phYUwyNUNueXBXU05qeGVXczRod05VTklmejNOWjRpV21qMG93NEtWRGN4Y0pnVm5lTXgtSEdwNTFkb0l5Wk1z?oc=5,37,0.964,2026-03-16 09:06:36.297083,1,0.964
SCIENCE,"Scientists Have Just Discovered What Happens to Muscles in Space, And They Did It by Sending 24 Mice into Orbit - The Daily Galaxy",The Daily Galaxy,https://news.google.com/rss/articles/CBMif0FVX3lxTE1DdmkwZ3Z2UHlvRlJYZjBCa05RRWxGLU1BTmtBaFFETHhkc1NtYzJ2bm8yMk1WS0FNQko0SzA4aHVRNjNja084LTRoR2dFTlBCNzJ2THlOblR5R2J3NVNka1BsTUIwaktzcGZqSVZucVJ2VXUtZXBXRVA0YlRQMjA?oc=5,38,0.963,2026-03-16 09:06:39.010650,1,0.963
BUSINESS,Exclusive: China’s No. 2 chipmaker readies 7 nm production as Beijing ramps up self-sufficiency drive - Reuters,Reuters,https://news.google.com/rss/articles/CBMizAFBVV95cUxOMnZWb0k0NE5VSEYtVjRYTC1CRHNXb1BZdVB5REI1b3dWU2FaSnFsdU0tNnFyek94b2F1NFNwck9ZS2QxM2JlbFppR3ZHcldMQjBGaFJyb0djSHBKcVBTQjZ2LVRLT1lwa2tIamgxbTYxLTQ0TGJuc3JvLUVmdW50TF9XY2NKVmVDVVYtQWxDQ2tqQmNiZF91VVFodjRzNkNpU0VkZlRGSExRQkNQWldMckxqYXVqSkl5ZmhLai1nWlp5NFNYdzFCVzVOcXE?oc=5,38,0.963,2026-03-16 09:06:35.280760,1,0.963
TECHNOLOGY,"Microsoft is using AI slop to promote Windows 11 features, and it’s painfully obvious - Windows Latest",Windows Latest,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQcGhEQnYyQ3R6Uk5Pc0l3ZUg0bGRHX1EzTFFYVG15SXcxTWRRTVhNcjJ4Q1dWVEpFdFRNTjZYb1lWMlItNDR2YWhUTDJRbld6N0JMbDJxLXF2TVJDR2drSE9MZFRHakdhWUl5RGwzb2dIUVplRk9HWVRtLXdBTVJVR3FzTFV0VWNDVExiaF8zdWdsTGVtV1pjTjE0djJsMXJmVlhHMjFwZEYxRzVnSlpVa3o5eDRrbmd6TmdfMGQwT0hMREE?oc=5,38,0.963,2026-03-16 09:06:36.297086,1,0.963
ARTS,House in Pradet / Clara Crous Arquitectura - ArchDaily,ArchDaily,https://news.google.com/rss/articles/CBMif0FVX3lxTFBRQnZlZ0QzaWpCTnMwOXVRdHh4V2c3ajFhZF9TYlpEN0NZYWt0NVhOQjVNQnVvS0o2OTNIaE1WQmlCY3RnREFPQ1ZwSU10SXZGUGtyY0Y5QVhXTG5UTmM2SGFoSzFEYURqRnUzSkNmQ2s2MjBiTjNzTW9mVXItSHM?oc=5,38,0.963,2026-03-16 09:06:37.439579,1,0.963
TOP,Confidential Report Calls for Sweeping Changes to Track Covid Vaccine Harms - The New York Times,The New York Times,https://news.google.com/rss/articles/CBMiigFBVV95cUxPM1FSM085ZzJGUWVmZ1pLMzFxQzNwWENhRGhNQ0hGd0hXc0t0ZEM4dlJpOHkzd0NaOGhlQVdnY3A5ZzNFQm00RHFUOGZLRDBleGZ3VnNnUVp3anBiXy0zTmwzR0d4SXpOYUROdF9TZ0pyMy11eUNRT2FDVkhJT2tHUkUwblRjcXV6OUE?oc=5,38,0.963,2026-03-16 09:06:34.898418,1,0.963
SCIENCE,Stunning Image Reveals The Heart of Our Galaxy Like Never Before - ScienceAlert,ScienceAlert,https://news.google.com/rss/articles/CBMimAFBVV95cUxPS3ZVdUxYdDBsYmlXTmFFYnM1VDRWenM5XzZUYmRxaUtVanlhY0xFU1V5eFdMNUZHRWFIczhWUHZveHZLRmdMR1FiYmN6MVVaT0FIUFJ3UDhTanNac29pSUxWYXIzN1JGdUVaUDlMNjBFdmFIYkkydm0tXzhjUVFHQnh6eUhSZ29wdW5LLXROenFxaUJKOFgydw?oc=5,39,0.962,2026-03-16 09:06:39.010653,1,0.962
BUSINESS,A media-rating company says a Trump agency is threatening its livelihood - AP News,AP News,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPcHBwaHZPZVNVWU5Ua0ZiNGE0bW5iOWRJWmZ3eC1fdGJJcnNPWlNqZVdjRWRqRHRVNFN6OE1vWER2NENjYndEbmJHVVZYbDR2c3V3MXdQVm94S0ZnclB0b3ZkU2dpOHEwWUk3WmNZSnVMWGtSRmxiTTZaZ3RiNnNCOS1xWW9hS29pTWQ4MlgyemFaLThsZEZvYi05ZDZaUHk1c2Rrb3VxRXRrd09XZkxpVFFKekU0S0hxY0M4eHVyVFdpQjA?oc=5,39,0.962,2026-03-16 09:06:35.280763,1,0.962
ARTS,Grand English Turn home with tennis court and waterfront access listed for $1.95 million - NOLA.com,NOLA.com,https://news.google.com/rss/articles/CBMi2wFBVV95cUxOdHFVQXY3MXR0My1YcGg4TVRza3AwTnB5VFhjaFRIVlA1c0lyY3NkYWtTVy01emU0RUZpTXhrLUkzSnRHam9MLTdEWUxfZFQ5eUh3b0JNU3hCR1hQN25kZmJ2RDBEOEtKc2hIbVQ5Z3B3UFpqOUtKNFJlenlkUkpFeVU3Tnk1cjNNTEtLQTZPTU9jbzBtU3c2VWRRZmUwVkdqVklfWnpyQ1dzcWtaUTA2WUljWjJlXzdPU0xqVzJzdzhHblVzeVpHamZJYWhGM1dJbVBhekUzYmRTeWM?oc=5,39,0.962,2026-03-16 09:06:37.439582,1,0.962
TECHNOLOGY,New Data Centers Will Be Powered by Human Brain Cells - Futurism,Futurism,https://news.google.com/rss/articles/CBMihgFBVV95cUxPWmptM2ZUaU1ZVmpMNGNuQU1sbTRnYVlDT3Zwb1VqSTBGM0JDNGRnZS10QUxMR1NmaW9hTmhCQ1QxODg4SjZCRmtZaXNaeDI0V1FoSFN0TGpWWGZNa3VsRk9fY3N3V0FwS3BkM3I5TjdhWGhBNE1mdVJpRXlqNGJ0cHpMYUd1QQ?oc=5,39,0.962,2026-03-16 09:06:36.297090,1,0.962
SCIENCE,"140-Foot Asteroid Makes Close Pass by Earth Overnight, NASA Says - Ground News",Ground News,https://news.google.com/rss/articles/CBMinwFBVV95cUxQTG50Q25VUUJkTFlZVjVhdGNmSnVDSkZiNzBxRkswazNmTVFOcDhhZG1adGp2ekpRX3BBdWxXbzFOSHpsc25iVWNnZVIwTTJheDh6WjdpSHZEdWNCemZ0T25XN0RiMVVsRFZURHg0SmhiQzNnNlNEb2lablBwUHAzOTdkdjYzWFl3V28xeVZ1YlJOM3otMEZaRWt0bGhLbVE?oc=5,40,0.961,2026-03-16 09:06:39.010657,1,0.961
ARTS,Renderings Revealed For 576-Unit Mixed-Use Tower At 1502 NE 1st Avenue In Miami’s Arts & Entertainment District - Florida YIMBY,Florida YIMBY,https://news.google.com/rss/articles/CBMi3wFBVV95cUxPalVMcDJnRnNqRVRTZXh0NnVjWl9FeklnN0MyYzZiOGtmR2hyQzdHU3hlaEt2amJyYlVlMDZWLTVrWFdxYXRsN2FOVjFTUENqbUNnLVJzaktRR1VMVmZPdkdMTzZjU0J2T3E5aHJtSUNPMWdmdXRUbHFrWVNhRG5Za1lZSG95b1pJNUJ6TEUxM2dNLUFicl9RVkV1UHpIbzliZHFic1Y5RFptSGg2bXJDclBjc2NDMmdVQTJFZzM1MWNsSVVvbXgzQU5KREJ0OTlvX2xhZDdqTGI5bVNWMWJn?oc=5,40,0.961,2026-03-16 09:06:37.439586,1,0.961
TECHNOLOGY,Meta to Permanently Remove End-to-End Encryption Feature in Instagram DMs - CybersecurityNews,CybersecurityNews,https://news.google.com/rss/articles/CBMib0FVX3lxTE1zNTQ0RkxCMHpjT083WDgxbThoQno5MFRuYXVfbW1nNm01bHJVX1g2elc1UEludTRwUDZrdXhKZWtXenJQUWFzOVlYc1ZhcFVvbXEwb3pMTUhLQTIybzBacnFfSmN6MU9hLWhOblE3UQ?oc=5,40,0.961,2026-03-16 09:06:36.297094,1,0.961
BUSINESS,Tech companies are blaming massive layoffs on AI. What’s really going on? - The Conversation,The Conversation,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNVWZjamRiWVdCRTFXbUluTGNwbExUSzljeGVoV1c5V3JWQzR5X25fRTllU0h6REhSd2N1UF8zRGRodi1LSU1GdlI4OWNNY0o4S2dsWHo2VHNKM3gxaU5tWnl3M1BoanRhWG1Ta01OZDlObnJNUzVxM2MyVEEzUXRoRndQbmFCWjliaS1PVFRWemdPQVJBMGp2MHN4Q3lCbnBIaXJrWUZJc2w?oc=5,40,0.961,2026-03-16 09:06:35.280767,1,0.961
TECHNOLOGY,AI companies want to harvest improv actors’ skills to train AI on human emotion - The Verge,The Verge,https://news.google.com/rss/articles/CBMirgFBVV95cUxQa3F5QndNdVhvOEVkWlAwS2padXJCWHYwaUpBS0NZbjlab0hvSHNlTzdHcThHY1BFTlBXWTJoYVIxUHRiOFRxRkw3OW1yMk82TFdWOW16NEtsZHVfNUlVYnZIOHVud3pqbUpHMGsyd2NORzg0NDNXUmlKR2VKRzM4aVpoUnNjOWUwaktJQWZ1MG53YlF4NWliS2hsZjc0aTFVazhOTUJNQ2RaeHFIdXc?oc=5,41,0.96,2026-03-16 09:06:36.297098,1,0.96
SCIENCE,New microscope offers sharper view into momentum space - Phys.org,Phys.org,https://news.google.com/rss/articles/CBMifkFVX3lxTE1MX1NIeHR5ZkRvaVRnSkpNdk1EZV9oQU5MTi1EbnAwR1JHNWhFVUw4NF9DRktJTUtDdnQ2b2RhTVI1V1E4MERacjJGOTh2U1pkUHdyU2FVSWItUDQ1WkFlcm1rOFBFbURHRVNjb0JfN3paTzNnc0QwNW93b3BNZw?oc=5,41,0.96,2026-03-16 09:06:39.010660,1,0.96
ARTS,Haining Natural Exhibition Center / Sens Architects - ArchDaily,ArchDaily,https://news.google.com/rss/articles/CBMiiwFBVV95cUxOQmxrV1Y3S1EyOXRyTm04MGwtQW94MFhYUDVFQncyX3FhQjNkZ1Bxa2V6MWh6UktzaktSckdOdjVXd0RObWtJcWRvclZvSW50dVlhV0k2Tm5zT2puVDAyaDVOYnpnSU9oZ1dFMDc1ZUlYTTBRdWh2U28zZ2ZPbTRCTzZWRTd2OVJGMDlJ?oc=5,41,0.96,2026-03-16 09:06:37.439590,1,0.96
BUSINESS,Deepfake Influencers Push Supplements Online - Newser,Newser,https://news.google.com/rss/articles/CBMimgFBVV95cUxQeVZVZ2dnZ1VNWW4tdUU5bi1NRzd2cjZpMVJRaGJHWXFGVHBFa2xWY1R4T3JvNXBtNnJYWkFrd1B4NF9EX3pCd3dPbzJrTHhDUXdQcmJSSnRhY3J3WkZyaXNaekREZUdFMnJDQUdUZDBaTjhYaDBFTWN0MnpNcG8xZXJCZzVFRGxVSlpZWFRXR3B6SlNWZ3BFU3NB?oc=5,41,0.96,2026-03-16 09:06:35.280771,1,0.96
SCIENCE,Northern Lights Update: These 10 States Could See Aurora Borealis Tonight - Forbes,Forbes,https://news.google.com/rss/articles/CBMiywFBVV95cUxOX09QNVNLbzcwYXBFV05MNm1kOG0yTG5fZXVCeW83bHZzX2ROcFZDbUk5NjFVYnFWUUZ2Sm1iUmJIQzVnVUxUemNOWGlXRnhjMWZrLXZoSjVHN081SzhDbGgwQ1Y1cXNSMHIxWkNEeHV5MnRVNWY2UEVEVURlcFpuRTdpcEZQcDF3ZlpaVnBZSEJkU05mU3ZoSktBWFRiRTBsRi1YTHdOOWVERDV1RXZwYndmdUlPMlFJMUhOa3lPSjBXcUNyeVRTc05YNA?oc=5,42,0.959,2026-03-16 09:06:39.010663,1,0.959
TECHNOLOGY,Apple’s Bold New Look: How iOS 26.4 Changes Every Icon on Your iPhone - Geeky Gadgets,Geeky Gadgets,https://news.google.com/rss/articles/CBMibEFVX3lxTFBldW91dENUckx3QjRhczdpeFFpclhzbFNFcTNPT2s4VXBGLVJfUW50NDZpRWwyU2xxUmE1eEllUVBEU25fZU9WME0ycGV3cXl5VVF6V0dwMVVweUtlVlE2U3gwOEdiSkYtcnRPWg?oc=5,42,0.959,2026-03-16 09:06:36.297102,1,0.959
ARTS,"500 years later: Mexico sees the sun disappear during eclipse, photographed in award-worthy style – but will it win? - Digital Camera World",Digital Camera World,https://news.google.com/rss/articles/CBMijwJBVV95cUxOb1kyTDFpS3RhTkF2STZ3ckYzWGpiSldyV2QxOHBMbkJpbHFyNHFNeURFTjNFX2FGSFJ1eDBpVFZ1X1I3M3pleExyVmZ5ZjJ3S1VBa05SbTJxejZZRGRTOUNEalh5bDBHOTFTcW5ocFVWdldsaWhIcWVNdnQ1U205aEFjRUZHLVVLTWFya3F5ZlRGTUtOa0pPNGFRY1AzSktEbFl2SG01emhsSUc1UnB1cFBZZHdMYnluTnZXb3FXZlRiUzBXcTF1c2J6Y0JmUFpRalBmWVN1WTAxSHJyV0FqTGczam1pMjBWUEVsTHZqdG1pSzE4aDd0MENaRzE4ektfVHV3YUJmdmVVVnRwRXpF?oc=5,42,0.959,2026-03-16 09:06:37.439593,1,0.959
BUSINESS,Bahrain Starts Output Cuts at World’s Top Aluminum Smelter - Bloomberg.com,Bloomberg.com,https://news.google.com/rss/articles/CBMisgFBVV95cUxNdktOVWF0dG1mSXhhUWRyWHBkVDJuY0VyMllTYTlkMURxcmJhdzBORGcwRE52MGZTQ0VLZDRfXzh5Q1ZtLXdKeEl0ZTBIQ1dGZERoYUY2RHV4TTVTVm1BSHhKWHlSLTQybDk1TFZDYy1qZWQ2NTA0WHRLd1pPSlkxcDdjQ2F3aWR0YTVFbjNKdzlNRlBkZG1laHNHTURYQTA1Yi1VaDBwNGhLbC13dkZhN3pn?oc=5,42,0.959,2026-03-16 09:06:35.280775,1,0.959
BUSINESS,Exclusive | Oil Industry Warns Trump Administration That Fuel Crunch Will Likely Worsen - WSJ,WSJ,https://news.google.com/rss/articles/CBMivgFBVV95cUxOMFJiWGM5ak5ERjBKRDhaNzNoc3FFS2plYW1URC1iRTFtQ191X3V6TklNUGM1dC1mejZKTkdMS0pMZEdYZEF4Wkw4Z29JSkdXTHVnTzRTMl9ORjZ6YnRhWmtCTV9rMUxxampMdUN2U2F0SlF5V0k3Tm5sdS1XbkE3YVRtczNPcDRNX3ZVVzdYWVFRcVRrNWRFeHMzdW5LdlZiRGVHNF83eHR3WHk2WlJnenA5cXlSZmN6QUg2OThn?oc=5,43,0.958,2026-03-16 09:06:35.280778,1,0.958
SCIENCE,An Unexpected Planetary Neighbor May Play a Surprising Role in Earth’s Climate Cycles - SciTechDaily,SciTechDaily,https://news.google.com/rss/articles/CBMirwFBVV95cUxPRlpHZGtDSGJSR3VGY3RtSm5xTVFhaEgzd0tkNjlKLW1oTFhGVjk4TzM4Z2JYWElPcVFFeHZ6WjlCV1Nvb1N4c012V1hlVTFDekdabHlLTGp1LVF5LTVLLVlybmM0emRjUlVaSUFPNzRUcm10NzZmM1dTbUhBNjlnODlfcmtZdDlpSnBZMUZvN3dxYmtjMUc4QlljQV94MHdaTGpOUHJuekppLUdyREQ4?oc=5,43,0.958,2026-03-16 09:06:39.010667,1,0.958
ARTS,One Night in Vipp’s First U.S. Guesthouse—a Monolithic Upstate New York Cabin - Dwell,Dwell,https://news.google.com/rss/articles/CBMimAFBVV95cUxNTTlHbGNaOHN5cTNydXdGR3J0ZVlEbnNkT245RTI4VU1WZVdPZnYzT2NiSmRfaFdrMTVNemJzNGN6SXpjRzl6MHVZR1JXckJwLXo2UjAxYjJHVmZ1aHVsbGFvbG9jY2F5S3MtalVuOU5NdTRoVGstbTZwbmU4ZmxYUi1ueXJQWHlxWGJuM2dFUVJEZ0dQQ2tXV9IBngFBVV95cUxOV0ZfY0xDWmpDb01tQXRLc05nWDVKb1BiLVg2UUs3Mjk4Ri1TbGxSMDA3WEVmbEJpMTJDYTNDdEQxczBtS3V6djc2ZWR2TFk1b3RkeTNpbnpkdlRFcC16UmVFR05UTXZQUWM2RVN4ZlJuZHZhaEIwTm5xaWMyVGFSdjNRQlNISGFMdkxnMkh2SU55YmYwcW9zYXZtbGF2dw?oc=5,43,0.958,2026-03-16 09:06:37.439597,1,0.958
TECHNOLOGY,Xbox At GDC 2026: Windows And Console Converge For The Next Generation - Digital Foundry,Digital Foundry,https://news.google.com/rss/articles/CBMirgFBVV95cUxQazIzWmVESDE1a2dxbzA0WmhSTXlLbWhkUzRydkJ0dnNPZFM2Qmtqamh2ZlY2MVQ3bFhfQlZIS2U1NlBIZDVhd2pkNUc2N1JYZkMzMGhORUwxR1dsVmRpYWpna29fVDNORnNVZlpTWGZMalNRTTllUVVoMW0tNUxybXJJd1AzREo0RFc0MXVXSEJEMkFTb2tjNHZtZWtyV1g0Q2xUZFZJRE9wNkhJS2c?oc=5,43,0.958,2026-03-16 09:06:36.297106,1,0.958
BUSINESS,Rivian stock gets shocking upgrade as Iran fears raise the stakes - thestreet.com,thestreet.com,https://news.google.com/rss/articles/CBMiowFBVV95cUxPOHNqQWlVRURvQXEtcVVkYl9kc0hDQTk4bGJVVWI2eGVrZG5HNmR0V21nbHMyeEVySnM0dEpUd3JIc2VFbmFVd2RfRGZJaWRBQUQ3XzRWN0EtUFBxamFVNEFYR3hBUnZNT0kzYlhNMC1mMDNLVFBSbC1ia3BqcThCOWVIOFAtbVVrcS1XWnJCOVRIZk5rZE8xcElQc0ZrQ2lWblVN?oc=5,44,0.957,2026-03-16 09:06:35.280782,1,0.957
ARTS,"This Home Was Completely Designed Around a Single Bold Painting, and the Colors Flow Through Every Room – 'If Art Is an Afterthought, It Never Quite Ties a Space Together' - Homes and Gardens",Homes and Gardens,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQOWczb2FSNElCVTlXTVAta3RjT1JXNmpfVFhGMENVRThKN0hHQ044cG1vRlV6S2s1NVhLRGEzZGctVkRQNUFvbi1iNnVnbjVtbFM3N2FZVGc1Nno3SmVGd185Ymh1WV9SQ2VZZzNkVFhQeVg5RncwMHZpWjlJRjNQS2lsTC1jOE1qdnNB?oc=5,44,0.957,2026-03-16 09:06:37.439601,1,0.957
TECHNOLOGY,"Bethesda drops unusual tease that it'll have Starfield news for us ""next week"" - Eurogamer",Eurogamer,https://news.google.com/rss/articles/CBMiowFBVV95cUxNTDU2cXBpOTUzSmgwMTZ0bjVaMlh1bERseXRUQzhseFpIMGZSd0FtWFVVRVg0dkNocjRXbnFScnRHZzFvdmlpMmp1YmdwRnBkUV95Tkt5WVA4aURCeUwzVzh3NUdoSWdQR1hZbUpkSm9jTE9JWG15cGJzZ3ROaU1IdGk3MmNFUEdoV3V4VVJSSXN1U1U4Y1FwWUxTenl6SHhLa1pJ?oc=5,44,0.957,2026-03-16 09:06:36.297113,1,0.957
SCIENCE,Recycled human waste could turn the dust on Mars and the Moon into fertile soil for crops - Earth.com,Earth.com,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPcTZSLUtRM21RdEJGM0xPLTZMTTJ5b3RjVmg1YnZnMGg0cUtaT2tDelNFSTNjQ0lselN2dUNNRnFOMXNLRi1wMkVnUFYxOXFtalFLeWFQSmdDUXlxckdRU01Id0hwR0dGOG1vMmZOVV9lWmZTN0xFT0o2WFRURmxSRmlvX3RIMWNoTllxSGFmdlZ3OS1vdmFHN2ViSHhRcERrbnF3OWF6eG8tUQ?oc=5,44,0.957,2026-03-16 09:06:39.010670,1,0.957
SCIENCE,"They Dug Into a German Hill and Found a Neanderthal Factory That Predates Henry Ford by 125,000 Years - Indian Defence Review",Indian Defence Review,https://news.google.com/rss/articles/CBMisgFBVV95cUxQdzdmNFA2REtfMFhuN0ZBN29TeEFXZmdtVmtKVlNsUUxUZlUzREw5eE90OXJYS0VrSlVwVWNEb3ZpbWI5dlhOOWhiS2k1WU5RZXBzclFWVXJzMUlQRC1nZDB1VmRPS2JXSW5OUFQyNGxkSzJnZzctT29kME5HM1Q4Qy02ZTRXNGYzZ3VUNFZLS3hkeWZZY1F0ZWNJcVVpVzdweDJvcGFxYkpveFZqT2pkNkdB?oc=5,45,0.956,2026-03-16 09:06:39.010674,1,0.956
BUSINESS,Jet Fuel Prices Soar as War in Iran Ripples Through Global Aviation - Crude Oil Prices Today | OilPrice.com,Crude Oil Prices Today | OilPrice.com,https://news.google.com/rss/articles/CBMitgFBVV95cUxOdzBVZjhMMTVhQ1ZDOVJDZDJUV0hmSHhpVEJteHZ0eFd5MC1fQXp4VHphRlZsMmdkaHp1Mmx1RjhDZlYtLW1YNmd1YTZ3ZklBb1JEZVJJZHdvVlFxaEk2c0NwNU0zMElPWkJLMnZ1NHJjSW03UzliTjhaajFzczYyMnYwR3VPNk10QURxYTA4bFM4VF9mOU5EbGx1bnRhMmNHRl84NDh1c2lyRktSMk5nUERnV3A3QdIBuwFBVV95cUxQbDJfQXIyaG5wTmo3SGNnQUdab0RTM1lzamh0SHZxa3RiSXpLTmdKd1VGdWwtWXBMYzZQd2t6TVJsNldRWktEdV82LXpvZWVhM2NTYlVEVWdVY2ZWRHptbS0wckVZcGV4UE4tTE4yWXU0VU1RU3c3enJ6T3RiZjJDZUJmSHpQWEx6R0xIVUZZMWtlSXMxb240Zk8wSjJKZFlibFk3TTRZNjVaTFlnR3BUX3BJUTlLaV9JVE5n?oc=5,45,0.956,2026-03-16 09:06:35.280786,1,0.956
TECHNOLOGY,"Jurassic Park River Adventure Replaces Old Track, Aerial Photos Show - WDW News Today",WDW News Today,https://news.google.com/rss/articles/CBMimgFBVV95cUxQT3pudXRkRWp1QmMyY1lKUkw0NnVWNjRsMmdwc3R2QXRGRHJDR2pyLXMxRHFEZXpDVGI0UlFBU2tZcXQ0b044N21Eek1zZ1ZBT1ZGa182eGRFQkpMNHFJT05tUEpnbk95LXRhYW1EXzM2UlRjRDVPTGV1RVYzYWtXM09MZ2Z2ekpjMU5NdWdyOUF1SUJBOEQ3cTN3?oc=5,45,0.956,2026-03-16 09:06:36.297117,1,0.956
